SAMPLE	HAP	PAF	TARGET	TARGET_SIZE	QUERY_FA	TARGET_FA	TARGET_TIG	Comb-TAG
NA12886_2_haplotype2-0000086_chr13	NA12886_2_chr13	classify_alns/qry_contig_pafs/NA12886_2_haplotype2-0000086_chr13.iden99.aln1Mb.paf	NA12878_1_haplotype1-0000005_chr13	13756900	variants/NA12886_2_haplotype2-0000086_chr13/NA12886_2_haplotype2-0000086_chr13.fa	variants/NA12886_2_haplotype2-0000086_chr13/NA12878_1_haplotype1-0000005_chr13.fa	Non-Recomb
NA12885_1_haplotype1-0000009_chr22	NA12885_1_chr22	classify_alns/qry_contig_pafs/NA12885_1_haplotype1-0000009_chr22.iden99.aln1Mb.paf	NA12877_2_haplotype2-0000070_chr22	17023066	variants/NA12885_1_haplotype1-0000009_chr22/NA12885_1_haplotype1-0000009_chr22.fa	variants/NA12885_1_haplotype1-0000009_chr22/NA12877_2_haplotype2-0000070_chr22.fa	Non-Recomb
NA12885_2_haplotype2-0000069_chr13	NA12885_2_chr13	classify_alns/qry_contig_pafs/NA12885_2_haplotype2-0000069_chr13.iden99.aln1Mb.paf	NA12877_1_haplotype1-0000001_chr13	15321457	variants/NA12885_2_haplotype2-0000069_chr13/NA12885_2_haplotype2-0000069_chr13.fa	variants/NA12885_2_haplotype2-0000069_chr13/NA12877_1_haplotype1-0000001_chr13.fa	Non-Recomb
NA12884_2_haplotype2-0000068_chr13	NA12884_2_chr13	classify_alns/qry_contig_pafs/NA12884_2_haplotype2-0000068_chr13.iden99.aln1Mb.paf	NA12878_1_haplotype1-0000005_chr13	13756900	variants/NA12884_2_haplotype2-0000068_chr13/NA12884_2_haplotype2-0000068_chr13.fa	variants/NA12884_2_haplotype2-0000068_chr13/NA12878_1_haplotype1-0000005_chr13.fa	Non-Recomb
NA12881_2_haplotype2-0000055_chr15	NA12881_2_chr15	classify_alns/qry_contig_pafs/NA12881_2_haplotype2-0000055_chr15.iden99.aln1Mb.paf	NA12878_2_haplotype2-0000044_chr15	15390473	variants/NA12881_2_haplotype2-0000055_chr15/NA12881_2_haplotype2-0000055_chr15.fa	variants/NA12881_2_haplotype2-0000055_chr15/NA12878_2_haplotype2-0000044_chr15.fa	Non-Recomb
NA12883_2_haplotype2-0000081_chr22	NA12883_2_chr22	classify_alns/qry_contig_pafs/NA12883_2_haplotype2-0000081_chr22.iden99.aln1Mb.paf	NA12878_1_haplotype1-0000008_chr22	19871268	variants/NA12883_2_haplotype2-0000081_chr22/NA12883_2_haplotype2-0000081_chr22.fa	variants/NA12883_2_haplotype2-0000081_chr22/NA12878_1_haplotype1-0000008_chr22.fa	Non-Recomb
NA12885_2_haplotype2-0000064_chr14	NA12885_2_chr14	classify_alns/qry_contig_pafs/NA12885_2_haplotype2-0000064_chr14.iden99.aln1Mb.paf	NA12878_2_haplotype2-0000041_chr14	17445439	variants/NA12885_2_haplotype2-0000064_chr14/NA12885_2_haplotype2-0000064_chr14.fa	variants/NA12885_2_haplotype2-0000064_chr14/NA12878_2_haplotype2-0000041_chr14.fa	Non-Recomb
NA12882_2_haplotype2-0000099_chr22	NA12882_2_chr22	classify_alns/qry_contig_pafs/NA12882_2_haplotype2-0000099_chr22.iden99.aln1Mb.paf	NA12878_2_haplotype2-0000037_chr22	14249002	variants/NA12882_2_haplotype2-0000099_chr22/NA12882_2_haplotype2-0000099_chr22.fa	variants/NA12882_2_haplotype2-0000099_chr22/NA12878_2_haplotype2-0000037_chr22.fa	Non-Recomb
NA12881_2_haplotype2-0000058_chr21	NA12881_2_chr21	classify_alns/qry_contig_pafs/NA12881_2_haplotype2-0000058_chr21.iden99.aln1Mb.paf	NA12877_2_haplotype2-0000064_chr21	14517585	variants/NA12881_2_haplotype2-0000058_chr21/NA12881_2_haplotype2-0000058_chr21.fa	variants/NA12881_2_haplotype2-0000058_chr21/NA12877_2_haplotype2-0000064_chr21.fa	Non-Recomb
NA12887_2_haplotype2-0000065_chr21	NA12887_2_chr21	classify_alns/qry_contig_pafs/NA12887_2_haplotype2-0000065_chr21.iden99.aln1Mb.paf	NA12878_2_haplotype2-0000032_chr21	14275008	variants/NA12887_2_haplotype2-0000065_chr21/NA12887_2_haplotype2-0000065_chr21.fa	variants/NA12887_2_haplotype2-0000065_chr21/NA12878_2_haplotype2-0000032_chr21.fa	Non-Recomb
NA12879_2_haplotype2-0000092_chr13	NA12879_2_chr13	classify_alns/qry_contig_pafs/NA12879_2_haplotype2-0000092_chr13.iden99.aln1Mb.paf	NA12877_2_haplotype2-0000046_chr13	13894354	variants/NA12879_2_haplotype2-0000092_chr13/NA12879_2_haplotype2-0000092_chr13.fa	variants/NA12879_2_haplotype2-0000092_chr13/NA12877_2_haplotype2-0000046_chr13.fa	Non-Recomb
NA12887_1_haplotype1-0000006_chr21	NA12887_1_chr21	classify_alns/qry_contig_pafs/NA12887_1_haplotype1-0000006_chr21.iden99.aln1Mb.paf	NA12877_1_haplotype1-0000023_chr21	11096966	variants/NA12887_1_haplotype1-0000006_chr21/NA12887_1_haplotype1-0000006_chr21.fa	variants/NA12887_1_haplotype1-0000006_chr21/NA12877_1_haplotype1-0000023_chr21.fa	Non-Recomb
